eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,crit1,crit2,crit3,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1_txt,date
200606000000.0,2006,6,1,0,186,Sri Lanka,6,South Asia,Eastern,Batticaloa,7.733107,81.68882,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Eelam'S Peoples Democratic Party,Members Selling Poltical Newspaper,Sri Lanka,2006-06-01
200607000000.0,2006,7,1,0,4,Afghanistan,6,South Asia,Balkh,Mazari Sharif,36.70993,67.1157,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Afghan Police,"Security Post In Mazar-E Sharif, Afghanistan",Afghanistan,2006-07-01
200608000000.0,2006,8,1,0,14,Australia,12,Australasia & Oceania,New South Wales (State),Paramatta,-33.815128,151.003155,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,86.0,Place of Worship,Synagogue,Parramatta Synagogue,Australia,2006-08-01
200609000000.0,2006,9,1,0,92,India,6,South Asia,Jammu and Kashmir,Doda,33.14575,75.548049,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,1,Assassination,3,Police,,Unknown,,,India,2006-09-01
200610000000.0,2006,10,1,0,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.510054,47.778095,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,1,Business,8.0,Hotel/Resort,Civilians,Shaat Al Hotel,Great Britain,2006-10-01
200611000000.0,2006,11,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,Sadr City,1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,82.0,Labor Union Related,,,Iraq,2006-11-01
200612000000.0,2006,12,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,1.0,Popular Market In A Shi I Neighborhood In Northern Baghdad,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Public Market,Al-Husayniyah Public Market,Iraq,2006-12-01
200701000000.0,2007,1,1,1,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Unknown,31.356581,34.326558,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,6,Hostage Taking (Kidnapping),10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,Agence France-Presse,Jamie Ruzuri,Peru,2007-01-01
200702000000.0,2007,2,1,0,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.469238,44.416637,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Hilla Market Place,Shoppers,Iraq,2007-02-01
200703000000.0,2007,3,1,0,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,1.0,1.0,Near Ba'Qubah,1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (Ips),,Iraq,2007-03-01
200704000000.0,2007,4,1,0,4,Afghanistan,6,South Asia,Laghman,Unknown,34.689769,70.14558,4.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Afghan National Army (Ana),Convoy,International,2007-04-01
200705000000.0,2007,5,1,0,19,Bangladesh,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Ahmadiyas Ethnic Group,,Bangladesh,2007-05-01
200706000000.0,2007,6,1,1,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.815554,7.049844,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),1,Business,5.0,Industrial/Textiles/Factory,Indonesian Petrochemical Company Indorama,3 Indian Senior Managers And Three Women And Two Children Of The Sane Family,India,2007-06-01
200707000000.0,2007,7,1,0,6,Algeria,10,Middle East & North Africa,Khenchela,Garet,35.194012,6.915436,4.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,1,Assassination,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Algerian Citizen Refusing To Provide Logistical Support For Aqlim,,Algeria,2007-07-01
200708000000.0,2007,8,1,0,205,Thailand,5,Southeast Asia,Narathiwat (Province),Bacho district,6.517949,101.653463,3.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Army Patrol,Army Patrol In Yala In Narathiwat Province,Thailand,2007-08-01
200709000000.0,2007,9,1,0,92,India,6,South Asia,Assam,Guwahati,26.149794,91.763931,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Guwahati,India,2007-09-01
200710000000.0,2007,10,1,0,205,Thailand,5,Southeast Asia,Narathiwat (Province),Tanyongmas,6.254148,101.729605,3.0,0.0,Outside A Clothing Shop Near The Market In Tanyongmas.,1.0,1.0,1.0,1.0,1.0,0.0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Thai Army,Soldiers In Tanyongmas.,Thailand,2007-10-01
200711000000.0,2007,11,1,0,153,Pakistan,6,South Asia,Punjab,Sargodha,32.082884,72.671445,1.0,1.0,Near Sarghoda Air Force Base,1.0,1.0,0.0,0.0,1.0,1.0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Pakistani Air Force,Air Force Personnel,Pakistan,2007-11-01
200712000000.0,2007,11,1,0,4,Afghanistan,6,South Asia,Farah,Gulistan district,32.507639,63.769538,3.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,9,Unknown,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,Afghan Civilians,Afghanistan,2007-11-01
200801000000.0,2008,1,1,0,160,Philippines,5,Southeast Asia,South Cotabato,Tampakan,6.483545,125.066665,1.0,0.0,The Incident Occurred At The Tampakan Copper  And Gold Exploration Mine,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,1,Business,5.0,Industrial/Textiles/Factory,Joint Venture Between Xstrata Copper And Indophil Resources,Base Camp,Australia,2008-01-01
200802000000.0,2008,2,1,0,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Iraqi Armed Forces,Tikrit Checkpoint,Iraq,2008-02-01
200803000000.0,2008,3,1,0,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,14,Private Citizens & Property,73.0,Vehicles/Transportation,Shi'A Sect Of Islam In Iraq,Vehicles Carrying Pilgrims From Karbala,Iraq,2008-03-01
200804000000.0,2008,4,1,0,4,Afghanistan,6,South Asia,Nimroz,Khash Rod,31.622827,62.869366,1.0,0.0,"The Bombing Attack Took Place Inside A District Police Compound In Khash Rud In The Southwestern Province Of Nimroz, Afghanistan.",1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Afghan Police,A District Police Compound In Khash Rud,Afghanistan,2008-04-01
200805000000.0,2008,5,1,0,92,India,6,South Asia,Manipur,Chandel district,24.33168,94.000705,3.0,0.0,"The Attack Took Place In The New Somtal Area In Chandel District Of Manipur, India.",1.0,1.0,0.0,0.0,1.0,0.0,3,Bombing/Explosion,4,Military,39.0,Paramilitary,Indian Military,Indian Assam Rifles Personnel From The 6Th Assam Rifles Battalion,India,2008-05-01
200806000000.0,2008,6,1,0,186,Sri Lanka,6,South Asia,Northern,Chunnakam,9.741527,80.033931,1.0,0.0,"The Bombing Attack Took Place In An Abandoned House In Eazhaalai North Near The High Security Zone In Chunnakam District, North Eastern Province, Sri Lanka.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,76.0,House/Apartment/Residence,,An Abandonned House In Eazhaalai North,Sri Lanka,2008-06-01
200807000000.0,2008,7,1,0,138,Myanmar,5,Southeast Asia,Yangon (Rangoon),Yangon (Rangoon),16.887781,96.149559,1.0,0.0,"The Bombing Attack Took Place At The Shwe Pyi Tha Office Of The Pro-Government Union Solidarity And Development Association (Usda) In Yangon, Yangon Province, Myanmar.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,94.0,Non-State Militia,Union Solidarity And Development Association,The Shwe Pyi Tha Office Of The Pro-Government Union Solidarity And Development Association (Usda),Myanmar,2008-07-01
200808000000.0,2008,8,1,0,160,Philippines,5,Southeast Asia,Albay,Ligao,13.240874,123.537612,1.0,0.0,"The Attack Occurred In Barangay Hererra, Liago City, Albay, Philippines.",0.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,2,Government (General),18.0,"Government Personnel (excluding police, military)",Association Of Barangay Captains,"Manolo Basilan, President Of The Association Of Barangay Captains,",Philippines,2008-08-01
200809000000.0,2008,9,1,0,160,Philippines,5,Southeast Asia,Negros Occidental,San Jose,10.756961,123.48208,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,73.0,Vehicles/Transportation,,A Passenger Jeep,Philippines,2008-09-01
200810000000.0,2008,10,1,0,95,Iraq,10,Middle East & North Africa,Saladin,Balad,34.010471,44.148235,1.0,0.0,"The Car Bomb Was Located In A Parking Garage About 100 Yards From The Shrine Of Sayyid Mohammed In Balad, Salah Ad Din, Iraq.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,80.0,Memorial/Cemetery/Monument,,Civilians,Iraq,2008-10-01
200811000000.0,2008,11,1,1,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Lakaro,34.574856,71.276081,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Safi Tribe,Seven Safi Tribal Elders,Pakistan,2008-11-01
200812000000.0,2008,12,1,0,147,Nigeria,11,Sub-Saharan Africa,Enugu,Enugu,6.5,7.510333,1.0,0.0,The Incident Occurred At The Enugu-Aba-Port Harcourt Expressway.,1.0,1.0,1.0,0.0,1.0,0.0,9,Unknown,2,Government (General),16.0,Royalty,,"Target Was The King Of The Obe, Igwe Uche Nwachime",Nigeria,2008-12-01
200901000000.0,2009,1,1,0,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1.0,1.0,The Incident Occurred Near The Km4 And The Bakara Market.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,African Union Peacekeepers,Somalia,2009-01-01
200902000000.0,2009,2,1,0,94,Iran,10,Middle East & North Africa,Babil,Hillah,32.469238,44.416637,1.0,1.0,"The Attack Took Place Near The Home Of A Candidate Running For The Iraqi National Congress (Inc) Party In The Area Of Al-Sayahai, (5 Km) South Of Hilla.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,84.0,Political Party Member/Rally,,The House Of A Candidate Running For The Iraqi National Congress (Inc) Party Was The Target In This Attack.,Iran,2009-02-01
200903000000.0,2009,3,1,0,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1.0,1.0,The Attack Took Place In Fallujah.,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,14,Private Citizens & Property,84.0,Political Party Member/Rally,,The Anti Al Qaida Tribal Leader,Iraq,2009-03-01
200904000000.0,2009,4,1,0,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1.0,0.0,"The Attack Took Place In Athens, Greece.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,,"Bank Branches Of Proton Bank, Eurobank And The Bank Of Cyprus",Greece,2009-04-01
200905000000.0,2009,5,1,0,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1.0,0.0,"The Attack Took Place In Mosul, Ninawa (Nineveh), Iraq.",1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,Al Shiraa Casino,The Attack Targeted A Casino.,Iraq,2009-05-01
200906000000.0,2009,6,1,1,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,South Waziristan district,32.320237,69.859741,3.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),8,Educational Institution,49.0,School/University/Educational Building,,"Civilians, Including Teachers And Students",Pakistan,2009-06-01
200907000000.0,2009,7,1,0,229,Democratic Republic of the Congo,11,Sub-Saharan Africa,North Kivu,Miriki,-0.791773,29.045993,2.0,0.0,"The Attack Took Place In Miriki Village In An Unspecified City In North-Kivu, Congo (Kinshasa).",1.0,1.0,1.0,0.0,1.0,0.0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,76.0,House/Apartment/Residence,,Civilian Homes,Democratic Republic of the Congo,2009-07-01
200908000000.0,2009,8,1,0,41,Central African Republic,11,Sub-Saharan Africa,Unknown,Unknown,0.0,0.0,5.0,0.0,The Attack Took Place At An Unspecified Location In Central African Republic.,1.0,1.0,1.0,0.0,1.0,0.0,9,Unknown,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Civilian Towns,Central African Republic,2009-08-01
200909000000.0,2009,9,1,0,92,India,6,South Asia,Manipur,Bishenpur district,24.628724,93.761325,3.0,0.0,"The Attack Took Place On The Imphal-Churachandpur Road In The Phoubakchao Ikhai Area Of Bishenpur, Manipur, India.",1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,19,Transportation,99.0,Bus (excluding tourists),,A Passenger Bus,India,2009-09-01
200910000000.0,2009,10,1,0,95,Iraq,10,Middle East & North Africa,Babil,Musayib,32.777344,44.289352,1.0,1.0,"The Attack Took Place Near Al Musayying, Babil, Iraq.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,Iraq,2009-10-01
200911000000.0,2009,11,1,0,167,Russia,9,Eastern Europe,Dagestan,Bavtugay,43.170563,46.837162,1.0,0.0,The Incident Occurred Outside A Residence In The Village Of Bavtugay.,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,15,Religious Figures/Institutions,85.0,Religious Figure,,A Muslim Cleric,Russia,2009-11-01
200912000000.0,2009,12,1,0,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,1.0,0.0,"The Attack Took Place In Kirkuk, At Ta'Mim, Iraq.",1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Army,The Target Of This Attack Was An Army Colonel.,Iraq,2009-12-01
201001000000.0,2010,1,1,0,4,Afghanistan,6,South Asia,Khost,Dwah Mande,33.469444,69.620278,2.0,0.0,The Attack Took Place In The Dwamand District Of Khost.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,73.0,Vehicles/Transportation,,The Vehicle,Afghanistan,2010-01-01
201002000000.0,2010,2,1,0,182,Somalia,11,Sub-Saharan Africa,Bari,Bosaso,11.274796,49.179657,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,2,Government (General),18.0,"Government Personnel (excluding police, military)",Somali Government,"The House Of Ibrahim Haji Bakin, Former Puntland Minister,",Somalia,2010-02-01
201003000000.0,2010,3,1,0,4,Afghanistan,6,South Asia,Helmand,Hokumati Nad-e 'Ali,31.642778,64.239722,2.0,0.0,"The Attack Took Place In Hokumati Nad-E 'Ali, Helmand, Afghanistan.",1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,A Tribal Elder Was Targeted In The Attack.,Afghanistan,2010-03-01
201004000000.0,2010,4,1,0,167,Russia,9,Eastern Europe,Dagestan,Toturbiykala,43.287251,46.659517,1.0,0.0,The Bomb Blast Occurred In Toturbiykala Outside Of Khasavyurt.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,Russia,2010-04-01
201005000000.0,2010,5,1,0,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1.0,0.0,"The Attempted Car-Bombing Attack Occurred In The Times Square Area, Which Is Located In New York City, New York, United States. The Vehicle Was Parked On 45Th Street, Between Seventh And Eighth Avenues.",1.0,1.0,1.0,0.0,0.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,The Civilians Of New York City,United States,2010-05-01
201006000000.0,2010,6,1,0,167,Russia,9,Eastern Europe,Kabardino Balkariya,Nalchik,43.484122,43.627361,1.0,0.0,The Attack Took Place In Nalchik.,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Nalchik Law Enforcement,The Target Of The Attack Was A Police Vehicle.,Russia,2010-06-01
201007000000.0,2010,7,1,0,74,Georgia,7,Central Asia,Zugdidi,Ganmukhuri,42.426836,41.62898,1.0,0.0,The Attack Occurred At A Police Checkpoint In The Village Of Ganmukhuri Near Zugdidi.,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Zugdidi Law Enforcement,A Police Checkpoint Was Targeted In The Attack.,Georgia,2010-07-01
201008000000.0,2010,8,1,0,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0.0,"The Attack Took Place In Baghdad, Baghdad, Iraq.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,73.0,Vehicles/Transportation,,Civilians Cars,Iraq,2010-08-01
201009000000.0,2010,9,1,0,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.60063,64.369652,1.0,0.0,"The Attack Took Place At A Market In The Lashkar Gah District Of Helmand, Afghanistan.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,A Market,Afghanistan,2010-09-01
201010000000.0,2010,10,1,0,217,United States,1,North America,Virginia,Triangle,38.544054,-77.343246,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,7,Facility/Infrastructure Attack,12,NGO,61.0,Domestic NGO,United States Military,National Museum Of The Marine Corps,United States,2010-10-01
201011000000.0,2010,11,1,0,217,United States,1,North America,Virginia,Woodbridge,38.658172,-77.249705,1.0,0.0,A Coast Guard Recruiting Station In A Strip Mall In Woodbridge,1.0,1.0,1.0,0.0,1.0,0.0,7,Facility/Infrastructure Attack,4,Military,28.0,Military Recruiting Station/Academy,United States Coast Guard,A Coast Guard Recruiting Station In Woodbridge,United States,2010-11-01
201012000000.0,2010,12,1,0,160,Philippines,5,Southeast Asia,Sorsogon,Cristo,12.915211,123.629903,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,14,Private Citizens & Property,68.0,Named Civilian,,"Poso Village Chief, Andro Hernandez, Was Targeted In The Attack.",Philippines,2010-12-01
201101000000.0,2011,1,1,0,60,Egypt,10,Middle East & North Africa,Al Iskandariyah (Alexandria),Alexandria,30.762296,29.696268,1.0,0.0,"The Attack Occurred At The Saints Church In District Of Sidi Bechr  In Alexandria, Alexandria, Egypt.",1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,Egypt,2011-01-01
201102000000.0,2011,2,1,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1.0,0.0,"The Attack Occurred In Maiduguri, Borno, Nigeria.",1.0,1.0,1.0,0.0,0.0,0.0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Maiduguri Law Enforcement,A Policeman Was Targeted In The Attack.,Nigeria,2011-02-01
201103000000.0,2011,3,1,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1.0,0.0,"At The Residence Of Santal Ali In The Neighborhood Of Gomari In Maiduguri, Borno, Nigeria.",1.0,1.0,1.0,0.0,1.0,0.0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Nigeria Law Enforcment.,An Off-Duty Policeman Was Targeted In The Attack.,Nigeria,2011-03-01
201104000000.0,2011,4,1,0,153,Pakistan,6,South Asia,Balochistan,Dera Allah Yar,28.380661,68.343147,1.0,1.0,On A Railway Track Near Dera Allah Yar.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Quetta Express,The Peshawar-Bound Quetta Express Train Was Targeted In The Attack.,Pakistan,2011-04-01
201105000000.0,2011,5,1,0,167,Russia,9,Eastern Europe,Dagestan,Sergokala,42.4542,47.6672,1.0,0.0,"The Incident Occurred At A Home In The Village Of Sergokala, In The Sergokainsky District Of Dagestan, Russia.",1.0,1.0,1.0,0.0,1.0,0.0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Dagestan Law Enforcement,The Target Of The Attack Was A Lt. Colonel Nasrula Magomedov.,Russia,2011-05-01
201106000000.0,2011,6,1,0,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Akkakhel,33.899273,71.457009,1.0,0.0,"In Akakhel, Bara Tehsil, Khyber, Federally Administered Tribal Areas, Pakistan.",1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),3,Police,,Unknown,Akakhel Peace Committee,A Member Of The Akakhel Peace Committee Identified As Said Marjan,Pakistan,2011-06-01
201107000000.0,2011,7,1,0,167,Russia,9,Eastern Europe,Ingushetia,Malgobek,43.511111,44.6,1.0,0.0,"The Attack Occurred At The Malgobeksky District Court In Malgobek, Ingushetia, Russia.",1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,2,Government (General),14.0,Judge/Attorney/Court,Malgobeksky District Government,The Malgobeksky District Court Was Targeted In The Attack.,Russia,2011-07-01
201108000000.0,2011,8,1,0,182,Somalia,11,Sub-Saharan Africa,Nugaal,Garowe,8.403308,48.488014,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,Somalia,2011-08-01
201109000000.0,2011,9,1,0,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Song,9.824411,12.625068,1.0,0.0,"The Attack Occurred In Song, Adamawa, Nigeria.",1.0,1.0,0.0,0.0,0.0,0.0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Military,Nigerian Soldiers,Nigeria,2011-09-01
201110000000.0,2011,10,1,1,95,Iraq,10,Middle East & North Africa,Diyala,Buhriz,33.716995,44.679516,1.0,0.0,"The Kidnapping Occurred At A House In Albu-Fayath, Buhriz, Diyala, Iraq.",1.0,1.0,1.0,0.0,1.0,0.0,6,Hostage Taking (Kidnapping),17,Terrorists/Non-State Militia,94.0,Non-State Militia,Sahwa Council,"The Home Of Ammar Samir, A Sahwa Council Member, Was Targeted In The Attack.",Iraq,2011-10-01
201111000000.0,2011,11,1,0,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,1.0,0.0,Khojak Baba Area In Kandahar City,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Police,Police Officers In A Vehicle In Kandahar,Afghanistan,2011-11-01
201112000000.0,2011,12,1,0,182,Somalia,11,Sub-Saharan Africa,Mudug,Galkayo,6.774396,47.429031,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Puntland Armed Forces,Puntland Armed Forces Base,Somalia,2011-12-01
201201000000.0,2012,1,1,0,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,1.0,0.0,Incident Occurred On Joint Road.,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/Café,,Paan Shop,Pakistan,2012-01-01
201202000000.0,2012,2,1,0,45,Colombia,3,South America,Narino,Tumaco,1.806567,-78.76485,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",National Police Of Colombia,Police Station,Colombia,2012-02-01
201203000000.0,2012,3,1,0,4,Afghanistan,6,South Asia,Kandahar,Zhari district,31.203056,66.280556,3.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,2,Armed Assault,4,Military,37.0,NATO,North Atlantic Treaty Organization (Nato): International Security Assistance Force (Isaf),United States Soldiers,International,2012-03-01
201204000000.0,2012,4,1,0,228,Yemen,10,Middle East & North Africa,Hadramawt,Shibam,15.914915,48.650745,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Military Of Yemen,Checkpost,Yemen,2012-04-01
201205000000.0,2012,5,1,0,182,Somalia,11,Sub-Saharan Africa,Galguduud,Dhusamareb,5.537022,46.38905,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Transitional Federal Government (Tfg),Officials,Somalia,2012-05-01
201206000000.0,2012,6,1,0,4,Afghanistan,6,South Asia,Khost,Khost,33.366843,69.966903,1.0,1.0,"Forward Operating Base Salerno, In Or Near The Base.",1.0,1.0,0.0,0.0,1.0,1.0,3,Bombing/Explosion,4,Military,37.0,NATO,North Atlantic Treaty Organization (Nato): International Security Assistance Force (Isaf),Forward Operating Base Salerno,International,2012-06-01
201207000000.0,2012,7,1,0,104,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.45612,39.646123,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,2,Armed Assault,15,Religious Figures/Institutions,86.0,Place of Worship,African Inland Church,Church,Kenya,2012-07-01
201208000000.0,2012,8,1,0,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,Parliament Of The Republic Of Somalia,Building,Somalia,2012-08-01
201209000000.0,2012,9,1,0,4,Afghanistan,6,South Asia,Wardak,Saydabad,34.00843,68.717888,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,3,Bombing/Explosion,4,Military,37.0,NATO,North Atlantic Treaty Organization (Nato): International Security Assistance Force (Isaf),Joint Base,International,2012-09-01
